file,R2,r,trait,cs,mode,cv,sp,type
asi_real_d2_cv5_sp3.ghatREL1,0.76312152520243,0.873568271632178,asi,real,d2,cv5,sp3.ghatREL1,real
asi_real_d2_cv5_sp4.ghatREL1,0.617872155889828,0.786048443729665,asi,real,d2,cv5,sp4.ghatREL1,real
asi_real_d2_cv5_sp5.ghatREL1,0.337086381261687,0.580591406465585,asi,real,d2,cv5,sp5.ghatREL1,real
asi_real_d2_cv5_sp6.ghatREL1,0.099623765991569,0.315632327228326,asi,real,d2,cv5,sp6.ghatREL1,real
asi_real_d2_cv5_sp7.ghatREL1,0.281969613645809,0.531008110715654,asi,real,d2,cv5,sp7.ghatREL1,real
asi_real_d2_cv5_sp8.ghatREL1,0.155770798170963,0.394678094364209,asi,real,d2,cv5,sp8.ghatREL1,real
asi_real_d2_cv5_sp9.ghatREL1,0.137673405160764,0.371043670153209,asi,real,d2,cv5,sp9.ghatREL1,real
dtp_real_a1_cv1_sp10.ghatREL1,0.97656202036543,0.988211526124559,dtp,real,a1,cv1,sp10.ghatREL1,real
dtp_real_a1_cv1_sp1.ghatREL1,0.940930224841173,0.970015579689921,dtp,real,a1,cv1,sp1.ghatREL1,real
dtp_real_a1_cv1_sp2.ghatREL1,0.981097892023272,0.990503857651888,dtp,real,a1,cv1,sp2.ghatREL1,real
dtp_real_a1_cv1_sp3.ghatREL1,0.957720943463476,0.978632179863035,dtp,real,a1,cv1,sp3.ghatREL1,real
dtp_real_a1_cv1_sp4.ghatREL1,0.915762882263456,0.956955005349497,dtp,real,a1,cv1,sp4.ghatREL1,real
dtp_real_a1_cv1_sp5.ghatREL1,0.980540277843663,0.990222337580638,dtp,real,a1,cv1,sp5.ghatREL1,real
dtp_real_a1_cv1_sp6.ghatREL1,0.977516497926341,0.988694339989029,dtp,real,a1,cv1,sp6.ghatREL1,real
dtp_real_a1_cv1_sp7.ghatREL1,0.973181893700764,0.986499819412434,dtp,real,a1,cv1,sp7.ghatREL1,real
dtp_real_a1_cv1_sp8.ghatREL1,0.965292369637325,0.982492936176808,dtp,real,a1,cv1,sp8.ghatREL1,real
dtp_real_a1_cv1_sp9.ghatREL1,0.965383341991215,0.98253923178223,dtp,real,a1,cv1,sp9.ghatREL1,real
dtp_real_a1_cv2_sp10.ghatREL1,0.980417187721898,0.990160182860277,dtp,real,a1,cv2,sp10.ghatREL1,real
dtp_real_a1_cv2_sp1.ghatREL1,0.965496452535761,0.982596790415968,dtp,real,a1,cv2,sp1.ghatREL1,real
dtp_real_a1_cv2_sp2.ghatREL1,0.922854341249426,0.960653080591233,dtp,real,a1,cv2,sp2.ghatREL1,real
dtp_real_a1_cv2_sp3.ghatREL1,0.93434184002841,0.966613593960074,dtp,real,a1,cv2,sp3.ghatREL1,real
dtp_real_a1_cv2_sp4.ghatREL1,0.982339914521106,0.991130624348328,dtp,real,a1,cv2,sp4.ghatREL1,real
dtp_real_a1_cv2_sp5.ghatREL1,0.951921538610906,0.975664665041686,dtp,real,a1,cv2,sp5.ghatREL1,real
