file,genotype,ghat,V1,V2,trait,mode,tsf
asi_BPHmax_1d2,PHG35xPHZ51,0.68609079535,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PHG39xPHG47,0.779746651,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PHG39xPHG84,0.931182146,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PHG39xPHJ40,0.821115911,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PHG39xPHZ51,0.865129172,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PHG47xPHG84,0.7719781171,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PHG47xPHJ40,0.778295226,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PHG47xPHZ51,0.7161381948,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PHG84xPHJ40,0.817325577,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PHG84xPHZ51,0.839651912,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PHJ40xPHZ51,0.780681975,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmin_1a2,B73xLH1,2.858421266,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,B73xLH123HT,1.243076026,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,B73xLH82,1.08235896,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,B73xMO17,2.664287447,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,B73xPH207,1.721828341,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,B73xPHG35,1.310412228,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,B73xPHG39,2.1876175472,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,B73xPHG47,1.40243858,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,B73xPHG84,2.352444142,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,B73xPHJ40,1.227492988,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,B73xPHZ51,1.243226528,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH1xLH123HT,3.107263922,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH1xLH82,3.090354025,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH1xMO17,3.133783161,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH1xPH207,2.558574229,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH1xPHG35,3.29309428,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH1xPHG39,3.31945741,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH1xPHG47,3.202501773,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH1xPHG84,3.27469718,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH1xPHJ40,3.30947769,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH1xPHZ51,3.59996092,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH123HTxLH82,1.05262649,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH123HTxMO17,2.92604804,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH123HTxPH207,1.722623377,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH123HTxPHG35,1.415315747,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH123HTxPHG39,2.323587842,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH123HTxPHG47,1.545292198,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH123HTxPHG84,2.380844771,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH123HTxPHJ40,1.434263646,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH123HTxPHZ51,1.273705065,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH82xMO17,2.686601638,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH82xPH207,1.825709313,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH82xPHG35,1.329387724,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH82xPHG39,2.20315940621,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH82xPHG47,1.272993028,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH82xPHG84,2.591883212,Fix,2.21209979,asi,1a2,BPHmin
