file,R2,r,trait,cs,mode,sp,cv
asi_cs1_a2_sp2_cv1.ghatREL1,0.625641376123867,0.790974952905506,asi,cs1,a2,sp2,cv1.ghatREL1
asi_cs1_a2_sp2_cv2.ghatREL1,0.528214526070888,0.726783685886583,asi,cs1,a2,sp2,cv2.ghatREL1
asi_cs1_a2_sp2_cv3.ghatREL1,0.131126175848395,0.362113484764646,asi,cs1,a2,sp2,cv3.ghatREL1
asi_cs1_a2_sp2_cv4.ghatREL1,0.561625987812623,0.749417098692459,asi,cs1,a2,sp2,cv4.ghatREL1
asi_cs1_a2_sp2_cv5.ghatREL1,0.624299882583311,0.790126497836461,asi,cs1,a2,sp2,cv5.ghatREL1
asi_cs1_a2_sp3_cv1.ghatREL1,0.473280245215132,0.687953665020495,asi,cs1,a2,sp3,cv1.ghatREL1
asi_cs1_a2_sp3_cv2.ghatREL1,0.441075756499436,0.664135345015936,asi,cs1,a2,sp3,cv2.ghatREL1
asi_cs1_a2_sp3_cv3.ghatREL1,0.695330980892282,0.833865085545786,asi,cs1,a2,sp3,cv3.ghatREL1
asi_cs1_a2_sp3_cv4.ghatREL1,0.662083110866824,0.813684896545846,asi,cs1,a2,sp3,cv4.ghatREL1
asi_cs1_a2_sp3_cv5.ghatREL1,0.439062547781698,0.66261795009017,asi,cs1,a2,sp3,cv5.ghatREL1
asi_cs1_a2_sp4_cv1.ghatREL1,0.655674596904304,0.809737362917325,asi,cs1,a2,sp4,cv1.ghatREL1
asi_cs1_a2_sp4_cv2.ghatREL1,0.374456094046649,0.611928177196188,asi,cs1,a2,sp4,cv2.ghatREL1
asi_cs1_a2_sp4_cv3.ghatREL1,0.378164309840075,0.614950656427062,asi,cs1,a2,sp4,cv3.ghatREL1
asi_cs1_a2_sp4_cv4.ghatREL1,0.440355744346557,0.663593056282656,asi,cs1,a2,sp4,cv4.ghatREL1
asi_cs1_a2_sp4_cv5.ghatREL1,0.728740032087189,0.853662715647807,asi,cs1,a2,sp4,cv5.ghatREL1
asi_cs1_a2_sp5_cv1.ghatREL1,0.605239796005992,0.777971590744798,asi,cs1,a2,sp5,cv1.ghatREL1
asi_cs1_a2_sp5_cv2.ghatREL1,0.611579478294452,0.782035471250794,asi,cs1,a2,sp5,cv2.ghatREL1
asi_cs1_a2_sp5_cv3.ghatREL1,0.529049367873929,0.727357799074107,asi,cs1,a2,sp5,cv3.ghatREL1
asi_cs1_a2_sp5_cv4.ghatREL1,0.319271068745251,0.565040767330333,asi,cs1,a2,sp5,cv4.ghatREL1
asi_cs1_a2_sp5_cv5.ghatREL1,0.616557573577333,0.785211801730802,asi,cs1,a2,sp5,cv5.ghatREL1
asi_cs1_a2_sp6_cv1.ghatREL1,0.503470819553799,0.709556776835934,asi,cs1,a2,sp6,cv1.ghatREL1
asi_cs1_a2_sp6_cv2.ghatREL1,0.176375564966402,0.419970909666851,asi,cs1,a2,sp6,cv2.ghatREL1
asi_cs1_a2_sp6_cv3.ghatREL1,0.829555830049282,0.910799555362914,asi,cs1,a2,sp6,cv3.ghatREL1
asi_cs1_a2_sp6_cv4.ghatREL1,0.417848492511813,0.646412014516913,asi,cs1,a2,sp6,cv4.ghatREL1
asi_cs1_a2_sp6_cv5.ghatREL1,0.593585546431746,0.770445031414796,asi,cs1,a2,sp6,cv5.ghatREL1
asi_cs1_a2_sp7_cv1.ghatREL1,0.379629171491517,0.616140545242331,asi,cs1,a2,sp7,cv1.ghatREL1
asi_cs1_a2_sp7_cv2.ghatREL1,0.751715435639284,0.867015245332678,asi,cs1,a2,sp7,cv2.ghatREL1
asi_cs1_a2_sp7_cv3.ghatREL1,0.532940477564138,0.730027723832553,asi,cs1,a2,sp7,cv3.ghatREL1
asi_cs1_a2_sp7_cv4.ghatREL1,0.228142866787517,0.477643032805375,asi,cs1,a2,sp7,cv4.ghatREL1
asi_cs1_a2_sp7_cv5.ghatREL1,0.61565289674908,0.784635518409076,asi,cs1,a2,sp7,cv5.ghatREL1
asi_cs1_a2_sp8_cv1.ghatREL1,0.523544999232468,0.723564094764567,asi,cs1,a2,sp8,cv1.ghatREL1
asi_cs1_a2_sp8_cv2.ghatREL1,0.394907610994201,0.628416749453896,asi,cs1,a2,sp8,cv2.ghatREL1
asi_cs1_a2_sp8_cv3.ghatREL1,0.551448296512474,0.742595648056514,asi,cs1,a2,sp8,cv3.ghatREL1
asi_cs1_a2_sp8_cv4.ghatREL1,0.680581079935506,0.824973381349669,asi,cs1,a2,sp8,cv4.ghatREL1
asi_cs1_a2_sp8_cv5.ghatREL1,0.520514418213406,0.72146685177727,asi,cs1,a2,sp8,cv5.ghatREL1
asi_cs1_a2_sp9_cv1.ghatREL1,0.189096053927217,0.4348517608648,asi,cs1,a2,sp9,cv1.ghatREL1
asi_cs1_a2_sp9_cv2.ghatREL1,0.660808250402968,0.812901131997593,asi,cs1,a2,sp9,cv2.ghatREL1
asi_cs1_a2_sp9_cv3.ghatREL1,0.751307108485187,0.866779734699184,asi,cs1,a2,sp9,cv3.ghatREL1
asi_cs1_a2_sp9_cv4.ghatREL1,0.668104419194863,0.817376546760954,asi,cs1,a2,sp9,cv4.ghatREL1
asi_cs1_a2_sp9_cv5.ghatREL1,0.275622679121157,0.524997789634544,asi,cs1,a2,sp9,cv5.ghatREL1
asi_cs1_d2_sp10_cv1.ghatREL1,0.395435456257084,0.628836589470654,asi,cs1,d2,sp10,cv1.ghatREL1
asi_cs1_d2_sp10_cv2.ghatREL1,0.552797465748343,0.743503507556181,asi,cs1,d2,sp10,cv2.ghatREL1
asi_cs1_d2_sp10_cv3.ghatREL1,0.673216052786157,0.820497442278864,asi,cs1,d2,sp10,cv3.ghatREL1
asi_cs1_d2_sp10_cv4.ghatREL1,0.565093518266865,0.751727023770508,asi,cs1,d2,sp10,cv4.ghatREL1
asi_cs1_d2_sp10_cv5.ghatREL1,0.212505359579533,0.460983036108199,asi,cs1,d2,sp10,cv5.ghatREL1
asi_cs1_d2_sp1_cv1.ghatREL1,0.307483659773043,0.554512091638264,asi,cs1,d2,sp1,cv1.ghatREL1
asi_cs1_d2_sp1_cv2.ghatREL1,0.296109708938061,0.544159635528087,asi,cs1,d2,sp1,cv2.ghatREL1
asi_cs1_d2_sp1_cv3.ghatREL1,0.493115316306592,0.702221700253269,asi,cs1,d2,sp1,cv3.ghatREL1
asi_cs1_d2_sp1_cv4.ghatREL1,0.679015328831595,0.824023864236707,asi,cs1,d2,sp1,cv4.ghatREL1
asi_cs1_d2_sp1_cv5.ghatREL1,0.313410827140001,0.559831070180997,asi,cs1,d2,sp1,cv5.ghatREL1
asi_cs1_d2_sp2_cv1.ghatREL1,0.721573540873502,0.849454849225962,asi,cs1,d2,sp2,cv1.ghatREL1
asi_cs1_d2_sp2_cv2.ghatREL1,0.220092301682457,0.469139959588242,asi,cs1,d2,sp2,cv2.ghatREL1
asi_cs1_d2_sp2_cv3.ghatREL1,0.244561528978389,0.494531625862683,asi,cs1,d2,sp2,cv3.ghatREL1
asi_cs1_d2_sp2_cv4.ghatREL1,0.27020637657356,0.519813790287984,asi,cs1,d2,sp2,cv4.ghatREL1
asi_cs1_d2_sp2_cv5.ghatREL1,0.676075002937876,0.822237801939242,asi,cs1,d2,sp2,cv5.ghatREL1
asi_cs1_d2_sp3_cv1.ghatREL1,0.660167416100638,0.81250687141749,asi,cs1,d2,sp3,cv1.ghatREL1
asi_cs1_d2_sp3_cv2.ghatREL1,0.499316290209244,0.706623159972303,asi,cs1,d2,sp3,cv2.ghatREL1
asi_cs1_d2_sp3_cv3.ghatREL1,0.54492290962494,0.738188938974935,asi,cs1,d2,sp3,cv3.ghatREL1
asi_cs1_d2_sp3_cv4.ghatREL1,0.555039315910835,0.745009607931894,asi,cs1,d2,sp3,cv4.ghatREL1
asi_cs1_d2_sp3_cv5.ghatREL1,0.230389368935448,0.479988925846678,asi,cs1,d2,sp3,cv5.ghatREL1
asi_cs1_d2_sp4_cv1.ghatREL1,0.538017182797897,0.733496545866371,asi,cs1,d2,sp4,cv1.ghatREL1
asi_cs1_d2_sp4_cv2.ghatREL1,0.423660077098364,0.650891755285289,asi,cs1,d2,sp4,cv2.ghatREL1
asi_cs1_d2_sp4_cv3.ghatREL1,0.352342168622816,0.593584171472602,asi,cs1,d2,sp4,cv3.ghatREL1
asi_cs1_d2_sp4_cv4.ghatREL1,0.55572398109372,0.745468967223801,asi,cs1,d2,sp4,cv4.ghatREL1
asi_cs1_d2_sp4_cv5.ghatREL1,0.178399561775635,0.422373722875411,asi,cs1,d2,sp4,cv5.ghatREL1
asi_cs1_d2_sp5_cv1.ghatREL1,0.557938602150924,0.746952878132834,asi,cs1,d2,sp5,cv1.ghatREL1
asi_cs1_d2_sp5_cv2.ghatREL1,0.634633999317736,0.796639190171897,asi,cs1,d2,sp5,cv2.ghatREL1
asi_cs1_d2_sp5_cv3.ghatREL1,0.587886757862139,0.766737737340571,asi,cs1,d2,sp5,cv3.ghatREL1
asi_cs1_d2_sp5_cv4.ghatREL1,0.400045344969809,0.632491379364026,asi,cs1,d2,sp5,cv4.ghatREL1
asi_cs1_d2_sp5_cv5.ghatREL1,0.24675849772709,0.496747921713911,asi,cs1,d2,sp5,cv5.ghatREL1
asi_cs1_d2_sp6_cv1.ghatREL1,0.397082094805891,0.630144503114874,asi,cs1,d2,sp6,cv1.ghatREL1
asi_cs1_d2_sp6_cv2.ghatREL1,0.185556592900383,0.430762803524612,asi,cs1,d2,sp6,cv2.ghatREL1
asi_cs1_d2_sp6_cv3.ghatREL1,0.704571754493235,0.839387725960557,asi,cs1,d2,sp6,cv3.ghatREL1
asi_cs1_d2_sp6_cv4.ghatREL1,0.334475836454727,0.578338859540604,asi,cs1,d2,sp6,cv4.ghatREL1
asi_cs1_d2_sp6_cv5.ghatREL1,0.473851589880835,0.688368789153631,asi,cs1,d2,sp6,cv5.ghatREL1
asi_cs1_d2_sp7_cv1.ghatREL1,0.416313338093445,0.645223479186433,asi,cs1,d2,sp7,cv1.ghatREL1
asi_cs1_d2_sp7_cv2.ghatREL1,0.563334209293943,0.750555933487933,asi,cs1,d2,sp7,cv2.ghatREL1
asi_cs1_d2_sp7_cv3.ghatREL1,0.135775266319514,0.368476954936824,asi,cs1,d2,sp7,cv3.ghatREL1
asi_cs1_d2_sp7_cv4.ghatREL1,0.532698530178413,0.729861993926532,asi,cs1,d2,sp7,cv4.ghatREL1
asi_cs1_d2_sp7_cv5.ghatREL1,0.486436051214443,0.697449676474542,asi,cs1,d2,sp7,cv5.ghatREL1
asi_cs1_d2_sp8_cv1.ghatREL1,0.379511508652782,0.616045054077039,asi,cs1,d2,sp8,cv1.ghatREL1
asi_cs1_d2_sp8_cv2.ghatREL1,0.513325765690736,0.716467560808398,asi,cs1,d2,sp8,cv2.ghatREL1
asi_cs1_d2_sp8_cv3.ghatREL1,0.599182446054227,0.77406876054665,asi,cs1,d2,sp8,cv3.ghatREL1
asi_cs1_d2_sp8_cv4.ghatREL1,0.504655677865744,0.710391214659742,asi,cs1,d2,sp8,cv4.ghatREL1
asi_cs1_d2_sp8_cv5.ghatREL1,0.13193673913727,0.363230972161336,asi,cs1,d2,sp8,cv5.ghatREL1
asi_cs1_d2_sp9_cv1.ghatREL1,0.328922427554491,0.573517591320869,asi,cs1,d2,sp9,cv1.ghatREL1
asi_cs1_d2_sp9_cv2.ghatREL1,0.253443548226696,0.50343177117331,asi,cs1,d2,sp9,cv2.ghatREL1
asi_cs1_d2_sp9_cv3.ghatREL1,0.523014048910075,0.723197102393307,asi,cs1,d2,sp9,cv3.ghatREL1
asi_cs1_d2_sp9_cv4.ghatREL1,0.665599044437575,0.815842536545855,asi,cs1,d2,sp9,cv4.ghatREL1
asi_cs1_d2_sp9_cv5.ghatREL1,0.408081917306985,0.638812896947913,asi,cs1,d2,sp9,cv5.ghatREL1
asi_cs2_a2_sp10_cv1.ghatREL1,0.356341522483916,0.596943483492295,asi,cs2,a2,sp10,cv1.ghatREL1
asi_cs2_a2_sp10_cv2.ghatREL1,0.746219478826547,0.863839961350797,asi,cs2,a2,sp10,cv2.ghatREL1
asi_cs2_a2_sp10_cv3.ghatREL1,0.783308113326369,0.885046955435908,asi,cs2,a2,sp10,cv3.ghatREL1
asi_cs2_a2_sp10_cv4.ghatREL1,0.551818306873886,0.742844739413214,asi,cs2,a2,sp10,cv4.ghatREL1
asi_cs2_a2_sp10_cv5.ghatREL1,0.503105726150922,0.70929946154704,asi,cs2,a2,sp10,cv5.ghatREL1
asi_cs2_a2_sp1_cv1.ghatREL1,0.681695698382191,0.825648653109899,asi,cs2,a2,sp1,cv1.ghatREL1
asi_cs2_a2_sp1_cv2.ghatREL1,0.35892539250401,0.59910382447787,asi,cs2,a2,sp1,cv2.ghatREL1
asi_cs2_a2_sp1_cv3.ghatREL1,0.738971735414507,0.859634652288114,asi,cs2,a2,sp1,cv3.ghatREL1
asi_cs2_a2_sp1_cv4.ghatREL1,0.70305785505767,0.838485453098424,asi,cs2,a2,sp1,cv4.ghatREL1
asi_cs2_a2_sp1_cv5.ghatREL1,0.414030559372681,0.643452064549241,asi,cs2,a2,sp1,cv5.ghatREL1
asi_cs2_a2_sp2_cv1.ghatREL1,0.670116267083687,0.818606295531428,asi,cs2,a2,sp2,cv1.ghatREL1
asi_cs2_a2_sp2_cv2.ghatREL1,0.571029925194839,0.755665220315742,asi,cs2,a2,sp2,cv2.ghatREL1
asi_cs2_a2_sp2_cv3.ghatREL1,0.269743322657968,0.519368195655036,asi,cs2,a2,sp2,cv3.ghatREL1
asi_cs2_a2_sp2_cv4.ghatREL1,0.4941033482864,0.702924852517252,asi,cs2,a2,sp2,cv4.ghatREL1
asi_cs2_a2_sp2_cv5.ghatREL1,0.677660670205904,0.823201476071262,asi,cs2,a2,sp2,cv5.ghatREL1
asi_cs2_a2_sp3_cv1.ghatREL1,0.796290587558624,0.892351157089306,asi,cs2,a2,sp3,cv1.ghatREL1
asi_cs2_a2_sp3_cv2.ghatREL1,0.437885524714871,0.66172919288397,asi,cs2,a2,sp3,cv2.ghatREL1
asi_cs2_a2_sp3_cv3.ghatREL1,0.612595355004629,0.782684709831889,asi,cs2,a2,sp3,cv3.ghatREL1
asi_cs2_a2_sp3_cv4.ghatREL1,0.601073732243291,0.775289450620406,asi,cs2,a2,sp3,cv4.ghatREL1
asi_cs2_a2_sp3_cv5.ghatREL1,0.462044932823625,0.679738871055367,asi,cs2,a2,sp3,cv5.ghatREL1
asi_cs2_a2_sp4_cv1.ghatREL1,0.675056404896921,0.821618162467773,asi,cs2,a2,sp4,cv1.ghatREL1
asi_cs2_a2_sp4_cv2.ghatREL1,0.391430754787537,0.625644271761148,asi,cs2,a2,sp4,cv2.ghatREL1
asi_cs2_a2_sp4_cv3.ghatREL1,0.319577798721313,0.565312125043602,asi,cs2,a2,sp4,cv3.ghatREL1
asi_cs2_a2_sp4_cv4.ghatREL1,0.62525552532779,0.79073100693459,asi,cs2,a2,sp4,cv4.ghatREL1
asi_cs2_a2_sp4_cv5.ghatREL1,0.785185821560675,0.886107116301791,asi,cs2,a2,sp4,cv5.ghatREL1
asi_cs2_a2_sp5_cv1.ghatREL1,0.602103429800849,0.775953239442203,asi,cs2,a2,sp5,cv1.ghatREL1
asi_cs2_a2_sp5_cv2.ghatREL1,0.88275576013147,0.939550828923838,asi,cs2,a2,sp5,cv2.ghatREL1
asi_cs2_a2_sp5_cv3.ghatREL1,0.663887122407932,0.814792686766353,asi,cs2,a2,sp5,cv3.ghatREL1
asi_cs2_a2_sp5_cv4.ghatREL1,0.332881648068641,0.576958965671425,asi,cs2,a2,sp5,cv4.ghatREL1
asi_cs2_a2_sp5_cv5.ghatREL1,0.448060523499684,0.669373231836831,asi,cs2,a2,sp5,cv5.ghatREL1
asi_cs2_a2_sp6_cv1.ghatREL1,0.598835151195763,0.773844397276199,asi,cs2,a2,sp6,cv1.ghatREL1
asi_cs2_a2_sp6_cv2.ghatREL1,0.308846119645974,0.555739255088188,asi,cs2,a2,sp6,cv2.ghatREL1
asi_cs2_a2_sp6_cv3.ghatREL1,0.84363619404308,0.918496703338166,asi,cs2,a2,sp6,cv3.ghatREL1
asi_cs2_a2_sp6_cv4.ghatREL1,0.457240359231681,0.676195503705608,asi,cs2,a2,sp6,cv4.ghatREL1
asi_cs2_a2_sp6_cv5.ghatREL1,0.543114767400847,0.736963206273453,asi,cs2,a2,sp6,cv5.ghatREL1
asi_cs2_a2_sp7_cv1.ghatREL1,0.434935787550835,0.65949661678498,asi,cs2,a2,sp7,cv1.ghatREL1
asi_cs2_a2_sp7_cv2.ghatREL1,0.823170825818987,0.907287620227999,asi,cs2,a2,sp7,cv2.ghatREL1
asi_cs2_a2_sp7_cv3.ghatREL1,0.463431655164989,0.680758147336474,asi,cs2,a2,sp7,cv3.ghatREL1
asi_cs2_a2_sp7_cv4.ghatREL1,0.656829728626821,0.81045032458925,asi,cs2,a2,sp7,cv4.ghatREL1
asi_cs2_a2_sp7_cv5.ghatREL1,0.579168952447466,0.761031505555102,asi,cs2,a2,sp7,cv5.ghatREL1
asi_cs2_a2_sp8_cv1.ghatREL1,0.49881937002662,0.706271456330085,asi,cs2,a2,sp8,cv1.ghatREL1
asi_cs2_a2_sp8_cv2.ghatREL1,0.43787051174112,0.661717849042264,asi,cs2,a2,sp8,cv2.ghatREL1
asi_cs2_a2_sp8_cv3.ghatREL1,0.525270533589953,0.724755499178829,asi,cs2,a2,sp8,cv3.ghatREL1
asi_cs2_a2_sp8_cv4.ghatREL1,0.566122654176314,0.752411226774504,asi,cs2,a2,sp8,cv4.ghatREL1
asi_cs2_a2_sp8_cv5.ghatREL1,0.59431430372298,0.770917832017771,asi,cs2,a2,sp8,cv5.ghatREL1
asi_cs2_a2_sp9_cv1.ghatREL1,0.30056376069974,0.548236956707353,asi,cs2,a2,sp9,cv1.ghatREL1
asi_cs2_a2_sp9_cv2.ghatREL1,0.654928720319838,0.809276664880335,asi,cs2,a2,sp9,cv2.ghatREL1
asi_cs2_a2_sp9_cv3.ghatREL1,0.745711798383132,0.863546060371496,asi,cs2,a2,sp9,cv3.ghatREL1
asi_cs2_a2_sp9_cv4.ghatREL1,0.71265325082187,0.84418792387825,asi,cs2,a2,sp9,cv4.ghatREL1
asi_cs2_a2_sp9_cv5.ghatREL1,0.363952613113023,0.603284852381545,asi,cs2,a2,sp9,cv5.ghatREL1
asi_cs2_d2_sp10_cv1.ghatREL1,0.325627095152069,0.570637446328287,asi,cs2,d2,sp10,cv1.ghatREL1
asi_cs2_d2_sp10_cv2.ghatREL1,0.549150937919393,0.741047190075904,asi,cs2,d2,sp10,cv2.ghatREL1
asi_cs2_d2_sp10_cv3.ghatREL1,0.736302969888873,0.858080980962096,asi,cs2,d2,sp10,cv3.ghatREL1
asi_cs2_d2_sp10_cv4.ghatREL1,0.335501729811745,0.579225111516882,asi,cs2,d2,sp10,cv4.ghatREL1
asi_cs2_d2_sp10_cv5.ghatREL1,0.208712926405466,0.456851098724153,asi,cs2,d2,sp10,cv5.ghatREL1
asi_cs2_d2_sp1_cv1.ghatREL1,0.555044756503478,0.745013259280315,asi,cs2,d2,sp1,cv1.ghatREL1
asi_cs2_d2_sp1_cv2.ghatREL1,0.117465779797129,0.342732811089235,asi,cs2,d2,sp1,cv2.ghatREL1
asi_cs2_d2_sp1_cv3.ghatREL1,0.262682651854821,0.512525757259887,asi,cs2,d2,sp1,cv3.ghatREL1
asi_cs2_d2_sp1_cv4.ghatREL1,0.628069147875333,0.792508137419,asi,cs2,d2,sp1,cv4.ghatREL1
asi_cs2_d2_sp1_cv5.ghatREL1,0.349129297370817,0.590871642043191,asi,cs2,d2,sp1,cv5.ghatREL1
asi_cs2_d2_sp2_cv1.ghatREL1,0.55359024544858,0.744036454381491,asi,cs2,d2,sp2,cv1.ghatREL1
asi_cs2_d2_sp2_cv2.ghatREL1,0.167594465508509,0.409383030313311,asi,cs2,d2,sp2,cv2.ghatREL1
asi_cs2_d2_sp2_cv3.ghatREL1,0.19015458141397,0.436067175345692,asi,cs2,d2,sp2,cv3.ghatREL1
asi_cs2_d2_sp2_cv4.ghatREL1,0.240549200475459,0.490458153643569,asi,cs2,d2,sp2,cv4.ghatREL1
asi_cs2_d2_sp2_cv5.ghatREL1,0.60401741416474,0.777185572540265,asi,cs2,d2,sp2,cv5.ghatREL1
asi_cs2_d2_sp3_cv1.ghatREL1,0.606366398058908,0.77869531786117,asi,cs2,d2,sp3,cv1.ghatREL1
asi_cs2_d2_sp3_cv2.ghatREL1,0.529794882894071,0.727870100288555,asi,cs2,d2,sp3,cv2.ghatREL1
asi_cs2_d2_sp3_cv3.ghatREL1,0.636343468553971,0.797711394273625,asi,cs2,d2,sp3,cv3.ghatREL1
asi_cs2_d2_sp3_cv4.ghatREL1,0.475387269492061,0.689483335180816,asi,cs2,d2,sp3,cv4.ghatREL1
asi_cs2_d2_sp3_cv5.ghatREL1,0.212701342532465,0.461195557797845,asi,cs2,d2,sp3,cv5.ghatREL1
asi_cs2_d2_sp4_cv1.ghatREL1,0.679974586681959,0.824605715892122,asi,cs2,d2,sp4,cv1.ghatREL1
asi_cs2_d2_sp4_cv2.ghatREL1,0.306079003412602,0.553244072189302,asi,cs2,d2,sp4,cv2.ghatREL1
asi_cs2_d2_sp4_cv3.ghatREL1,0.169575251588724,0.411795157315776,asi,cs2,d2,sp4,cv3.ghatREL1
asi_cs2_d2_sp4_cv4.ghatREL1,0.530353119970602,0.728253472336797,asi,cs2,d2,sp4,cv4.ghatREL1
asi_cs2_d2_sp4_cv5.ghatREL1,0.434905920170896,0.65947397232256,asi,cs2,d2,sp4,cv5.ghatREL1
asi_cs2_d2_sp5_cv1.ghatREL1,0.431402620621035,0.656812469903728,asi,cs2,d2,sp5,cv1.ghatREL1
asi_cs2_d2_sp5_cv2.ghatREL1,0.486572227915543,0.697547294393393,asi,cs2,d2,sp5,cv2.ghatREL1
asi_cs2_d2_sp5_cv3.ghatREL1,0.723233393287693,0.850431298393758,asi,cs2,d2,sp5,cv3.ghatREL1
asi_cs2_d2_sp5_cv4.ghatREL1,0.256638226210806,0.506594735672219,asi,cs2,d2,sp5,cv4.ghatREL1
asi_cs2_d2_sp5_cv5.ghatREL1,0.462961977275545,0.68041309311002,asi,cs2,d2,sp5,cv5.ghatREL1
asi_cs2_d2_sp6_cv1.ghatREL1,0.371055666491876,0.609143387464623,asi,cs2,d2,sp6,cv1.ghatREL1
asi_cs2_d2_sp6_cv2.ghatREL1,0.336330080384451,0.579939721337012,asi,cs2,d2,sp6,cv2.ghatREL1
asi_cs2_d2_sp6_cv3.ghatREL1,0.667864761277373,0.817229931706722,asi,cs2,d2,sp6,cv3.ghatREL1
asi_cs2_d2_sp6_cv4.ghatREL1,0.306704217569052,0.553808827637346,asi,cs2,d2,sp6,cv4.ghatREL1
asi_cs2_d2_sp6_cv5.ghatREL1,0.298084658069581,0.545971297844109,asi,cs2,d2,sp6,cv5.ghatREL1
asi_cs2_d2_sp7_cv1.ghatREL1,0.501293762508293,0.708021018408559,asi,cs2,d2,sp7,cv1.ghatREL1
asi_cs2_d2_sp7_cv2.ghatREL1,0.4948271855775,0.703439539390202,asi,cs2,d2,sp7,cv2.ghatREL1
asi_cs2_d2_sp7_cv3.ghatREL1,0.483967713556884,0.695677880600558,asi,cs2,d2,sp7,cv3.ghatREL1
asi_cs2_d2_sp7_cv4.ghatREL1,0.308668717490658,0.555579622998052,asi,cs2,d2,sp7,cv4.ghatREL1
asi_cs2_d2_sp7_cv5.ghatREL1,0.446157166236005,0.667949972854259,asi,cs2,d2,sp7,cv5.ghatREL1
asi_cs2_d2_sp8_cv1.ghatREL1,0.472611848317059,0.68746770710853,asi,cs2,d2,sp8,cv1.ghatREL1
asi_cs2_d2_sp8_cv2.ghatREL1,0.429758328054734,0.655559553400554,asi,cs2,d2,sp8,cv2.ghatREL1
asi_cs2_d2_sp8_cv3.ghatREL1,0.598601297618219,0.773693283942816,asi,cs2,d2,sp8,cv3.ghatREL1
asi_cs2_d2_sp8_cv4.ghatREL1,0.378660342810545,0.615353835456109,asi,cs2,d2,sp8,cv4.ghatREL1
asi_cs2_d2_sp8_cv5.ghatREL1,0.104733753566223,0.323625946991621,asi,cs2,d2,sp8,cv5.ghatREL1
asi_cs2_d2_sp9_cv1.ghatREL1,0.281323604770167,0.530399476593036,asi,cs2,d2,sp9,cv1.ghatREL1
asi_cs2_d2_sp9_cv2.ghatREL1,0.458302215142223,0.676980217688983,asi,cs2,d2,sp9,cv2.ghatREL1
asi_cs2_d2_sp9_cv3.ghatREL1,0.555651586903803,0.745420409503122,asi,cs2,d2,sp9,cv3.ghatREL1
asi_cs2_d2_sp9_cv4.ghatREL1,0.508176565420121,0.712865040116375,asi,cs2,d2,sp9,cv4.ghatREL1
asi_cs2_d2_sp9_cv5.ghatREL1,0.330208308128738,0.574637545004447,asi,cs2,d2,sp9,cv5.ghatREL1
asi_cs3_a2_sp10_cv1.ghatREL1,0.480917639090381,0.693482255786247,asi,cs3,a2,sp10,cv1.ghatREL1
asi_cs3_a2_sp10_cv2.ghatREL1,0.729680852009206,0.854213586879304,asi,cs3,a2,sp10,cv2.ghatREL1
asi_cs3_a2_sp10_cv3.ghatREL1,0.703929754384737,0.839005217137973,asi,cs3,a2,sp10,cv3.ghatREL1
asi_cs3_a2_sp10_cv4.ghatREL1,0.454687501320759,0.674305198942407,asi,cs3,a2,sp10,cv4.ghatREL1
asi_cs3_a2_sp10_cv5.ghatREL1,0.632484590451409,0.795288998070141,asi,cs3,a2,sp10,cv5.ghatREL1
asi_cs3_a2_sp1_cv1.ghatREL1,0.517864318704905,0.71962790295048,asi,cs3,a2,sp1,cv1.ghatREL1
asi_cs3_a2_sp1_cv2.ghatREL1,0.37467494996846,0.612106975918802,asi,cs3,a2,sp1,cv2.ghatREL1
asi_cs3_a2_sp1_cv3.ghatREL1,0.718137316574415,0.847429829882342,asi,cs3,a2,sp1,cv3.ghatREL1
asi_cs3_a2_sp1_cv4.ghatREL1,0.679919599925512,0.824572373976665,asi,cs3,a2,sp1,cv4.ghatREL1
asi_cs3_a2_sp1_cv5.ghatREL1,0.418669064626148,0.647046416129591,asi,cs3,a2,sp1,cv5.ghatREL1
asi_cs3_a2_sp2_cv1.ghatREL1,0.695580765515574,0.834014847299239,asi,cs3,a2,sp2,cv1.ghatREL1
asi_cs3_a2_sp2_cv2.ghatREL1,0.404553789372473,0.636045430274028,asi,cs3,a2,sp2,cv2.ghatREL1
asi_cs3_a2_sp2_cv3.ghatREL1,0.203726307886181,0.451360507672282,asi,cs3,a2,sp2,cv3.ghatREL1
asi_cs3_a2_sp2_cv4.ghatREL1,0.531631772815939,0.729130833812382,asi,cs3,a2,sp2,cv4.ghatREL1
asi_cs3_a2_sp2_cv5.ghatREL1,0.635613403856829,0.79725366343268,asi,cs3,a2,sp2,cv5.ghatREL1
asi_cs3_a2_sp3_cv1.ghatREL1,0.630615221355355,0.794112851775713,asi,cs3,a2,sp3,cv1.ghatREL1
asi_cs3_a2_sp3_cv2.ghatREL1,0.400604314928965,0.632933104623992,asi,cs3,a2,sp3,cv2.ghatREL1
asi_cs3_a2_sp3_cv3.ghatREL1,0.580138246036459,0.7616680681481,asi,cs3,a2,sp3,cv3.ghatREL1
asi_cs3_a2_sp3_cv4.ghatREL1,0.671896625885901,0.819693007098329,asi,cs3,a2,sp3,cv4.ghatREL1
asi_cs3_a2_sp3_cv5.ghatREL1,0.441410775790116,0.664387519291351,asi,cs3,a2,sp3,cv5.ghatREL1
asi_cs3_a2_sp4_cv1.ghatREL1,0.65062437653138,0.806612903771927,asi,cs3,a2,sp4,cv1.ghatREL1
