file,R2,r,trait,cs,mode,cv,sp,type
gy_real_h2_cv2_sp10.ghatREL1,0.494714071958986,0.703359134410712,gy,real,h2,cv2,sp10.ghatREL1,real
gy_real_h2_cv2_sp1.ghatREL1,0.367184347885757,0.605957381245379,gy,real,h2,cv2,sp1.ghatREL1,real
gy_real_h2_cv2_sp2.ghatREL1,0.795069139795491,0.891666495835461,gy,real,h2,cv2,sp2.ghatREL1,real
gy_real_h2_cv2_sp3.ghatREL1,0.807156820556394,0.898419067337951,gy,real,h2,cv2,sp3.ghatREL1,real
gy_real_h2_cv2_sp4.ghatREL1,0.335148591761497,0.578920194639552,gy,real,h2,cv2,sp4.ghatREL1,real
gy_real_h2_cv2_sp5.ghatREL1,0.477152155971531,0.690762011094654,gy,real,h2,cv2,sp5.ghatREL1,real
gy_real_h2_cv2_sp6.ghatREL1,0.462704735965151,0.680224033657406,gy,real,h2,cv2,sp6.ghatREL1,real
gy_real_h2_cv2_sp7.ghatREL1,0.0991616956340985,0.314899500847649,gy,real,h2,cv2,sp7.ghatREL1,real
gy_real_h2_cv2_sp8.ghatREL1,0.324750084777463,0.56986848024563,gy,real,h2,cv2,sp8.ghatREL1,real
gy_real_h2_cv2_sp9.ghatREL1,0.270769924280318,0.520355574852733,gy,real,h2,cv2,sp9.ghatREL1,real
gy_real_h2_cv3_sp10.ghatREL1,0.56618342485101,0.752451609640786,gy,real,h2,cv3,sp10.ghatREL1,real
gy_real_h2_cv3_sp1.ghatREL1,0.573927230663963,0.757579851015035,gy,real,h2,cv3,sp1.ghatREL1,real
gy_real_h2_cv3_sp2.ghatREL1,0.196385573852563,0.443154119751316,gy,real,h2,cv3,sp2.ghatREL1,real
gy_real_h2_cv3_sp3.ghatREL1,0.352362864684064,0.593601604347616,gy,real,h2,cv3,sp3.ghatREL1,real
gy_real_h2_cv3_sp4.ghatREL1,0.653875196174544,0.808625498098189,gy,real,h2,cv3,sp4.ghatREL1,real
gy_real_h2_cv3_sp5.ghatREL1,0.624378345233341,0.790176148231102,gy,real,h2,cv3,sp5.ghatREL1,real
gy_real_h2_cv3_sp6.ghatREL1,0.495443540801049,0.70387750411634,gy,real,h2,cv3,sp6.ghatREL1,real
gy_real_h2_cv3_sp7.ghatREL1,0.676377303056118,0.822421609064425,gy,real,h2,cv3,sp7.ghatREL1,real
gy_real_h2_cv3_sp8.ghatREL1,0.506991365110056,0.712033261238586,gy,real,h2,cv3,sp8.ghatREL1,real
gy_real_h2_cv3_sp9.ghatREL1,0.640369587280646,0.8002309587117,gy,real,h2,cv3,sp9.ghatREL1,real
gy_real_h2_cv4_sp10.ghatREL1,0.140082761419075,0.374276316935864,gy,real,h2,cv4,sp10.ghatREL1,real
gy_real_h2_cv4_sp1.ghatREL1,0.565320121625522,0.751877730502455,gy,real,h2,cv4,sp1.ghatREL1,real
gy_real_h2_cv4_sp2.ghatREL1,0.313635768828338,0.560031935543267,gy,real,h2,cv4,sp2.ghatREL1,real
gy_real_h2_cv4_sp3.ghatREL1,0.655925042205654,0.809891994160736,gy,real,h2,cv4,sp3.ghatREL1,real
gy_real_h2_cv4_sp4.ghatREL1,0.0668501552327139,0.258553969671158,gy,real,h2,cv4,sp4.ghatREL1,real
gy_real_h2_cv4_sp5.ghatREL1,0.298309750319207,0.546177398213444,gy,real,h2,cv4,sp5.ghatREL1,real
gy_real_h2_cv4_sp6.ghatREL1,0.364566224183724,0.603793196536466,gy,real,h2,cv4,sp6.ghatREL1,real
gy_real_h2_cv4_sp7.ghatREL1,0.341338939010054,0.58424219208309,gy,real,h2,cv4,sp7.ghatREL1,real
gy_real_h2_cv4_sp8.ghatREL1,0.801414715062569,0.895217691437434,gy,real,h2,cv4,sp8.ghatREL1,real
gy_real_h2_cv4_sp9.ghatREL1,0.600385375532802,0.774845388147082,gy,real,h2,cv4,sp9.ghatREL1,real
gy_real_h2_cv5_sp10.ghatREL1,0.513701390976988,0.716729649852012,gy,real,h2,cv5,sp10.ghatREL1,real
gy_real_h2_cv5_sp1.ghatREL1,0.526477652512409,0.72558779793517,gy,real,h2,cv5,sp1.ghatREL1,real
gy_real_h2_cv5_sp2.ghatREL1,0.572619960914051,0.756716565772186,gy,real,h2,cv5,sp2.ghatREL1,real
gy_real_h2_cv5_sp3.ghatREL1,0.72334652961688,0.850497812823102,gy,real,h2,cv5,sp3.ghatREL1,real
gy_real_h2_cv5_sp4.ghatREL1,0.701093662823128,0.837313359993216,gy,real,h2,cv5,sp4.ghatREL1,real
gy_real_h2_cv5_sp5.ghatREL1,0.631280688496058,0.794531741654201,gy,real,h2,cv5,sp5.ghatREL1,real
gy_real_h2_cv5_sp6.ghatREL1,0.307181992627197,0.554240013556579,gy,real,h2,cv5,sp6.ghatREL1,real
gy_real_h2_cv5_sp7.ghatREL1,0.540223630880451,0.734999068625567,gy,real,h2,cv5,sp7.ghatREL1,real
gy_real_h2_cv5_sp8.ghatREL1,0.396091042430721,0.629357642704624,gy,real,h2,cv5,sp8.ghatREL1,real
gy_real_h2_cv5_sp9.ghatREL1,0.484177521349874,0.695828658040091,gy,real,h2,cv5,sp9.ghatREL1,real
gy_cs10_a2_cv1_sp10.ghatREL1,0.647369063442458,0.80459248283989,gy,cs10,a2,cv1,sp10.ghatREL1,random
gy_cs10_a2_cv1_sp1.ghatREL1,0.229110465681213,0.478654850263959,gy,cs10,a2,cv1,sp1.ghatREL1,random
gy_cs10_a2_cv1_sp2.ghatREL1,0.17503638830569,0.418373503350404,gy,cs10,a2,cv1,sp2.ghatREL1,random
gy_cs10_a2_cv1_sp3.ghatREL1,0.150014405815356,0.387316932001889,gy,cs10,a2,cv1,sp3.ghatREL1,random
gy_cs10_a2_cv1_sp4.ghatREL1,0.519452691950518,0.720730665332424,gy,cs10,a2,cv1,sp4.ghatREL1,random
gy_cs10_a2_cv1_sp5.ghatREL1,0.868213676047243,0.931779843121348,gy,cs10,a2,cv1,sp5.ghatREL1,random
gy_cs10_a2_cv1_sp6.ghatREL1,0.645964876427543,0.803719401549784,gy,cs10,a2,cv1,sp6.ghatREL1,random
gy_cs10_a2_cv1_sp7.ghatREL1,0.54622674552181,0.739071542898122,gy,cs10,a2,cv1,sp7.ghatREL1,random
gy_cs10_a2_cv1_sp8.ghatREL1,0.329381818853811,0.573917954810451,gy,cs10,a2,cv1,sp8.ghatREL1,random
